"ATC-ALL FLOOR-PANEL-1 - LOOPS 1,2,3,4,5,6,7"|G100,,,,,,,,,,,,,
ADDRESS ID,AREA ID,ADDRESS,ADDRESS LABEL,ADDRESS LABEL,GAS STAGES,,,,,,,,
1082,ZONE-14-02,N105L07D044,G100-14-Y036-0107-SD-044,ELECTRICAL SHAFT,,,,,,,N105L07D044,1,
1083,ZONE-14-131,N105L07D045,G100-14-Y036-0107-SD-045,CIRCULATION 02,,,,,,,N105L07D045,1,
1084,ZONE-14-131,N105L07D046,G100-14-Y036-0107-SD-046,CIRCULATION 02,,,,,,,N105L07D046,1,
1085,ZONE-14-131,N105L07M054,G100-14-Y036-0107-RM-054,CIRCULATION 02,,,,,,,N105L07M054,1,
1086,ZONE-14-09,N105L07M055,G100-14-Y036-0107-MM-055,STAIRS,,,,,,,N105L07M055,1,
1087,ZONE-14-09,N105L07M056,G100-14-Y036-0107-MM-056,STAIRS,,,,,,,N105L07M056,1,
1088,ZONE-14-09,N105L07D047,G100-14-Y036-0107-SD-047,STAIRS,,,,,,,N105L07D047,1,
1089,ZONE-14-133,N105L07M057,G100-14-Y036-0107-MM-057,ANS ROOM,"GS-Z1 ,STAGE 1 ALARM",,,,,,N105L07M057,1,
1090,ZONE-14-133,N105L07M058,G100-14-Y036-0107-MM-058,ANS ROOM,"GS-Z2,STAGE 2 ALARM",,,,,,N105L07M058,1,
1091,ZONE-14-133,N105L07M059,G100-14-Y036-0107-MM-059,ANS ROOM,"GS-GD,GAS DISCHARGE",,,,,,N105L07M059,1,
1092,ZONE-14-133,N105L07M060,G100-14-Y036-0107-MM-060,ANS ROOM,"GS-T,TROUBLE",,,,,,N105L07M060,1,
1093,ZONE-14-133,N105L07D113,G100-14-Y036-0107-LSD-113,ANS ROOM,,,,,,,N105L07D113,1,
1094,ZONE-14-132,N105L07M061,G100-14-Y036-0107-MP-061,CIRCULATION 01,,,,,,,N105L07M061,1,
1095,ZONE-14-132,N105L07D048,G100-14-Y036-0107-SD-048,CIRCULATION 01,,,,,,,N105L07D048,1,
1096,ZONE-14-132,N105L07D049,G100-14-Y036-0107-SD-049,CIRCULATION 01,,,,,,,N105L07D049,1,
1097,ZONE-15-02,N105L07D050,G100-15-Y036-0107-SD-050,ELECTRICAL SHAFT,,,,,,,N105L07D050,1,
1098,ZONE-15-134,N105L07D051,G100-15-Y036-0107-SD-051,CIRCULATION 02,,,,,,,N105L07D051,1,
1099,ZONE-15-134,N105L07D052,G100-15-Y036-0107-SD-052,CIRCULATION 02,,,,,,,N105L07D052,1,
1100,ZONE-15-134,N105L07M062,G100-15-Y036-0107-RM-062,CIRCULATION 02,,,,,,,N105L07M062,1,
1101,ZONE-15-09,N105L07M063,G100-15-Y036-0107-MM-063,STAIRS,,,,,,,N105L07M063,1,
1102,ZONE-15-09,N105L07M064,G100-15-Y036-0107-MM-064,STAIRS,,,,,,,N105L07M064,1,
1103,ZONE-15-09,N105L07D053,G100-15-Y036-0107-SD-053,STAIRS,,,,,,,N105L07D053,1,
1104,ZONE-15-136,N105L07M065,G100-15-Y036-0107-RM-065,ANS ROOM,,,,,,,N105L07M065,1,
1105,ZONE-15-136,N105L07D093,G100-15-Y036-0107-SD-093,ANS ROOM,,,,,,,N105L07D093,1,
1106,ZONE-15-136,N105L07D098,G100-15-Y036-0107-SD-098,ANS ROOM,,,,,,,N105L07D098,1,
1107,ZONE-15-136,N105L07D094,G100-15-Y036-0107-SD-094,ANS ROOM,,,,,,,N105L07D094,1,
1108,ZONE-15-135,N105L07M069,G100-15-Y036-0107-MP-069,CIRCULATION 01,,,,,,,N105L07M069,1,
1109,ZONE-15-135,N105L07D054,G100-15-Y036-0107-SD-054,CIRCULATION 01,,,,,,,N105L07D054,1,
1110,ZONE-15-135,N105L07D055,G100-15-Y036-0107-SD-055,CIRCULATION 01,,,,,,,N105L07D055,1,
1111,ZONE-16-02,N105L07D056,G100-16-Y036-0107-SD-056,ELECTRICAL SHAFT,,,,,,,N105L07D056,1,
1112,ZONE-16-137,N105L07D057,G100-16-Y036-0107-SD-057,CIRCULATION 02,,,,,,,N105L07D057,1,
1113,ZONE-16-137,N105L07D058,G100-16-Y036-0107-SD-058,CIRCULATION 02,,,,,,,N105L07D058,1,
1114,ZONE-16-09,N105L07M070,G100-16-Y036-0107-MM-070,STAIRS,,,,,,,N105L07M070,1,
1115,ZONE-16-09,N105L07M071,G100-16-Y036-0107-MM-071,STAIRS,,,,,,,N105L07M071,1,
1116,ZONE-16-09,N105L07D059,G100-16-Y036-0107-SD-059,STAIRS,,,,,,,N105L07D059,1,
1117,ZONE-16-138,N105L07M072,G100-16-Y036-0107-MM-072,BREAK ROOM  APRON,"GS-Z1 ,STAGE 1 ALARM",,,,,,N105L07M072,1,
1118,ZONE-16-138,N105L07M073,G100-16-Y036-0107-MM-073,BREAK ROOM  APRON,"GS-Z2,STAGE 2 ALARM",,,,,,N105L07M073,1,
1119,ZONE-16-138,N105L07M074,G100-16-Y036-0107-MM-074,BREAK ROOM  APRON,"GS-GD,GAS DISCHARGE",,,,,,N105L07M074,1,
1120,ZONE-16-138,N105L07M075,G100-16-Y036-0107-MM-075,BREAK ROOM  APRON,"GS-T,TROUBLE",,,,,,N105L07M075,1,
1121,ZONE-16-138,N105L07D114,G100-16-Y036-0107-LSD-114,BREAK ROOM  APRON,,,,,,,N105L07D114,1,
1122,ZONE-16-138,N105L07M076,G100-16-Y036-0107-MP-076,CIRCULATION 01,,,,,,,N105L07M076,1,
1123,ZONE-16-138,N105L07D060,G100-16-Y036-0107-SD-060,CIRCULATION 01,,,,,,,N105L07D060,1,
1124,ZONE-16-138,N105L07D061,G100-16-Y036-0107-SD-061,CIRCULATION 01,,,,,,,N105L07D061,1,
1125,ZONE-17-02,N105L07D062,G100-17-Y036-0107-SD-062,ELECTRICAL SHAFT,,,,,,,N105L07D062,1,
1126,ZONE-17-140,N105L07D063,G100-17-Y036-0107-SD-063,CIRCULATION 02,,,,,,,N105L07D063,1,
1127,ZONE-17-140,N105L07D064,G100-17-Y036-0107-SD-064,CIRCULATION 02,,,,,,,N105L07D064,1,
1128,ZONE-17-09,N105L07M077,G100-17-Y036-0107-MM-077,STAIRS,,,,,,,N105L07M077,1,
1129,ZONE-17-09,N105L07M078,G100-17-Y036-0107-MM-078,STAIRS,,,,,,,N105L07M078,1,
1130,ZONE-17-09,N105L07D065,G100-17-Y036-0107-SD-065,STAIRS,,,,,,,N105L07D065,1,
1131,ZONE-17-140,N105L07D066,G100-17-Y036-0107-SD-066,TOILET ROOM,,,,,,,N105L07D066,1,
1132,ZONE-17-140,N105L07D067,G100-17-Y036-0107-SD-067,TOILET ROOM,,,,,,,N105L07D067,1,
1133,ZONE-17-140,N105L07D068,G100-17-Y036-0107-SD-068,ABLUTION,,,,,,,N105L07D068,1,
1134,ZONE-17-140,N105L07D069,G100-17-Y036-0107-SD-069,ABLUTION,,,,,,,N105L07D069,1,
1135,ZONE-17-140,N105L07D070,G100-17-Y036-0107-SD-070,PRAYER ROOM,,,,,,,N105L07D070,1,
1136,ZONE-17-140,N105L07D071,G100-17-Y036-0107-SD-071,PRAYER ROOM,,,,,,,N105L07D071,1,
1137,ZONE-17-140,N105L07M079,G100-17-Y036-0107-MP-079,CIRCULATION 01,,,,,,,N105L07M079,1,
1138,ZONE-17-140,N105L07D072,G100-17-Y036-0107-SD-072,CIRCULATION 01,,,,,,,N105L07D072,1,
1139,ZONE-17-140,N105L07D073,G100-17-Y036-0107-SD-073,CIRCULATION 01,,,,,,,N105L07D073,1,
1140,ZONE-17-03,N105L07M093,G100-17-Y036-0107-RM-093,ELEVATOR 02,,,,,,,N105L07M093,1,
1141,ZONE-17-03,N105L07M094,G100-17-Y036-0107-RM-094,ELEVATOR 02,,,,,,,N105L07M094,1,
1142,ZONE-17-03,N105L07D074,G100-17-Y036-0107-SHD-074,ELEVATOR 02,,,,,,,N105L07D074,1,
1143,ZONE-18-02,N105L07D075,G100-18-Y036-0107-SD-075,ELECTRICAL SHAFT,,,,,,,N105L07D075,1,
1144,ZONE-18-02,N105L07D076,G100-18-Y036-0107-SD-076,ELECTRICAL SHAFT,,,,,,,N105L07D076,1,
1145,ZONE-18-141,N105L07D077,G100-18-Y036-0107-SD-077,CIRCULATION 01,,,,,,,N105L07D077,1,
1146,ZONE-18-141,N105L07D078,G100-18-Y036-0107-SD-078,CIRCULATION 01,,,,,,,N105L07D078,1,
1147,ZONE-18-09,N105L07M080,G100-18-Y036-0107-MM-080,STAIRS 01,,,,,,,N105L07M080,1,
1148,ZONE-18-09,N105L07M081,G100-18-Y036-0107-MM-081,STAIRS 01,,,,,,,N105L07M081,1,
1149,ZONE-18-09,N105L07D079,G100-18-Y036-0107-SD-079,STAIRS 01,,,,,,,N105L07D079,1,
1150,ZONE-18-142,N105L07D080,G100-18-Y036-0107-SD-080,BREAK ROOM ,,,,,,,N105L07D080,1,
1151,ZONE-18-142,N105L07D081,G100-18-Y036-0107-SD-081,BREAK ROOM,,,,,,,N105L07D081,1,
1152,ZONE-18-142,N105L07D115,G100-18-Y036-0107-SD-115,FM 200 STORE,,,,,,,N105L07D115,1,
1153,ZONE-18-142,N105L07D116,G100-18-Y036-0107-SD-116,FM 200 STORE,,,,,,,N105L07D116,1,
1154,ZONE-18-145,N105L07M082,G100-18-Y036-0107-MP-082,CIRCULATION 02,,,,,,,N105L07M082,1,
1155,ZONE-18-04,N105L07D082,G100-18-Y036-0107-SD-082,HVAC SHAFT,,,,,,,N105L07D082,1,
1156,ZONE-18-145,N105L07D083,G100-18-Y036-0107-SD-083,CIRCULATION 02,,,,,,,N105L07D083,1,
1157,ZONE-18-03,N105L07D085,G100-18-Y036-0107-SD-085,BREAK ROOM ,,,,,,,N105L07D085,1,
1158,ZONE-18-03,N105L07D086,G100-18-Y036-0107-SD-086,BREAK ROOM ,,,,,,,N105L07D086,1,
1159,ZONE-18-02,N105L07D087,G100-18-Y036-0107-SHD-087,ELECTRICAL SHAFT,,,,,,,N105L07D087,1,
1160,ZONE-18.1-06,N105L07M083,G100-18.1-Y036-0107-RM-083,ELEVATOR 01,,,,,,,N105L07M083,1,
1161,ZONE-18.1-06,N105L07M084,G100-18.1-Y036-0107-RM-084,ELEVATOR 01,,,,,,,N105L07M084,1,
1162,ZONE-18.1-06,N105L07D091,G100-18.1-Y036-0107-SHD-091,ELEVATOR 01,,,,,,,N105L07D091,1,
1163,ZONE-18.1-143,N105L07D099,G100-18.1-Y036-0107-SD-099,STAIRS 01,,,,,,,N105L07D099,1,
1164,ZONE-18.1-09,N105L07D092,G100-18.1-Y036-0107-SD-092,STAIRS 01,,,,,,,N105L07D092,1,
1165,ZONE-144,N105L07M095,G100-19-Y036-0107-MM-095,APRON ROOM,"GS-Z1 ,STAGE 1 ALARM",,,,,,N105L07M095,1,
1166,ZONE-144,N105L07M096,G100-19-Y036-0107-MM-096,APRON ROOM,"GS-Z2,STAGE 2 ALARM",,,,,,N105L07M096,1,
1167,ZONE-144,N105L07M097,G100-19-Y036-0107-MM-097,APRON ROOM,"GS-GD,GAS DISCHARGE",,,,,,N105L07M097,1,
1168,ZONE-144,N105L07M098,G100-19-Y036-0107-MM-098,APRON ROOM,"GS-T,TROUBLE",,,,,,N105L07M098,1,
1169,ZONE-145,N105L07M099,G100-20-Y036-0107-MM-099,VUSIAL ROOM,"GS-Z1 ,STAGE 1 ALARM",,,,,,N105L07M099,1,
1170,ZONE-145,N105L07M100,G100-20-Y036-0107-MM-100,VUSIAL ROOM,"GS-Z2,STAGE 2 ALARM",,,,,,N105L07M100,1,
1171,ZONE-145,N105L07M101,G100-20-Y036-0107-MM-101,VUSIAL ROOM,"GS-GD,GAS DISCHARGE",,,,,,N105L07M101,1,
1172,ZONE-145,N105L07M102,G100-20-Y036-0107-MM-102,VUSIAL ROOM,"GS-T,TROUBLE",,,,,,N105L07M102,1,
1173,ZONE-10,N105L01M155,GENERAL MONITOR,FACP-AMPS,,,,,,,N105L01M155,1,
1174,ZONE-10,N105L01M156,AC FAULT,FACP-AMPS,,,,,,,N105L01M156,1,
1175,ZONE-10,N105L01M157,BATTERY FAULT,FACP-AMPS,,,,,,,N105L01M157,1,
1176,ZONE-10,N105L01M158,EARTH FAULT,FACP-AMPS,,,,,,,N105L01M158,1,
1177,ZONE-10,N105L01M159,CHARGER FAULT,FACP-AMPS,,,,,,,N105L01M159,1,
